ID_original Tipo_de_rasgo ID_resumido Grupo X Y Forma Total_ceramica Total_liticos Total_macrorestos Total_oro Total_fauna Total_volantes
54.69.3.12.2 Deposito 54.69 3 977137.5591 997405.0066 Irregular 14 8 60 0 4 0
54.7.3.9 Deposito 54.7 3 977124.5107 997418.9519 Oval 3 2 0 0 2 0
54.70.3.9 Deposito 54.7 3 977132.7598 997423.4967 Oval 9 3 0 0 1 0
54.8B.3.9 Deposito 54.8B 3 977125.2081 997421.2452 Oval 0 1 0 0 0 0
54.9.3.8 Deposito 54.9 3 977126.768 997421.3047 Circular 6 1 0 0 0 0
55.1.3.12 Deposito 55.1 3 977124.1682 997394.966 Irregular 0 5 0 0 0 0
55.10.5.15 Indefinido 55.1 3 977140.9025 997397.806 Circular 8 1 0 0 0 0
55.12.6.24 Negativo 55.12 3 977139.2198 997397.3186 Irregular 0 0 0 0 0 0
55.13.3.8 Deposito 55.13 3 977126.2911 997385.6655 Circular 0 1 0 0 0 0
55.19.3.9 Deposito 55.19 3 977141.8846 997396.5797 Oval 4 3 0 0 0 0
55.2.6.21 Negativo 55.2 3 977124.6959 997390.154 Circular 8 1 0 0 0 0
55.20.3.9 Deposito 55.2 3 977139.7508 997386.5272 Oval 0 1 0 0 0 0
55.21.6.22 Negativo 55.21 3 977141.6725 997387.0598 Oval 0 0 0 0 0 0
55.26.6.21 Negativo 55.26 3 977128.4741 997399.8538 Circular 0 0 0 0 0 0
55.27.6.22 Negativo 55.27 3 977126.1248 997398.6758 Oval 0 1 0 0 0 0
55.28.6.21 Negativo 55.28 3 977129.0608 997392.6147 Circular 0 1 0 0 0 0
55.29.5.16 Indefinido 55.29 3 977126.9878 997392.7006 Oval 4 0 0 0 0 0
55.3.6.21 Negativo 55.3 3 977138.2111 997399.0062 Circular 4 3 0 0 0 0
55.30.6.22 Negativo 55.3 3 977134.0585 997399.9288 Oval 0 0 0 0 0 0
55.32.5.19 Indefinido 55.32 3 977124.0532 997392.0794 Irregular 12 15 0 1 0 0
55.34.5.16 Indefinido 55.34 3 977137.7617 997390.6543 Oval 4 2 0 0 0 0
55.35.6.24 Negativo 55.35 3 977131.3801 997394.713 Irregular 0 0 0 0 0 0
55.36.3.8 Deposito 55.36 3 977131.9271 997385.4053 Circular 0 1 0 0 0 0
55.40.6.22 Negativo 55.4 3 977128.5027 997385.1057 Oval 0 0 0 0 0 0
55.5.6.21 Negativo 55.5 3 977136.1442 997399.6982 Circular 0 1 0 0 0 0
55.8.5.18 Indefinido 55.8 3 977127.9636 997397.3787 Cuadrangular 0 8 0 0 0 0
55.9.5.16 Indefinido 55.9 3 977134.2583 997396.8116 Oval 10 11 0 0 0 0
55.A1.3.13 Deposito 55.A1 3 977136.8986 997390.7975 NA 0 0 0 0 0 0
56.1.5.19 Indefinido 56.1 2 977084.0985 997534.2577 Irregular 0 0 0 0 0 0
56.11.3.9 Deposito 56.11 2 977081.0545 997523.1762 Oval 8 2 0 0 0 0
56.12.5.19 Indefinido 56.12 2 977072.4563 997520.2905 Irregular 0 0 0 0 0 0
56.13.5.15 Indefinido 56.13 2 977081.3629 997519.1686 Circular 0 0 0 0 6 0
56.16.5.16 Indefinido 56.16 2 977071.5709 997522.6845 Oval 0 0 0 0 0 0
56.17.3.9 Deposito 56.17 2 977072.0942 997524.1878 Oval 2 2 0 0 0 0
56.18.5.16 Indefinido 56.18 2 977091.0915 997518.3088 Oval 0 0 0 0 0 0
56.2.5.19 Indefinido 56.2 2 977086.0023 997524.3273 Irregular 0 1 0 0 0 0
56.21.5.19 Indefinido 56.21 2 977078.6796 997513.8643 Irregular 0 0 0 0 0 0
56.24.5.15 Indefinido 56.24 2 977087.6499 997516.3601 Circular 0 1 0 0 0 0
56.26.3.13 Deposito 56.26 2 977087.4011 997523.309 NA 0 0 0 0 0 0
56.30.5.19 Indefinido 56.3 2 977080.1992 997520.3976 Irregular 2 1 0 0 0 0
56.32.5.19 Indefinido 56.32 2 977075.8545 997526.8403 Irregular 0 1 0 0 0 0
56.34.5.15 Indefinido 56.34 2 977082.8024 997527.3426 Circular 0 0 0 0 0 0
56.4.5.16 Indefinido 56.4 2 977081.7359 997525.7706 Oval 0 0 0 0 0 0
56.5.3.8 Deposito 56.5 2 977071.244 997530.7673 Circular 0 0 0 0 0 0
56.6.6.22 Negativo 56.6 2 977081.1912 997533.6865 Oval 0 0 0 0 0 0
56.8.5.15 Indefinido 56.8 2 977071.904 997527.0862 Circular 0 1 0 0 0 0
56A.1.6.21 Negativo 56A.1 2 977082.4163 997540.4475 Circular 0 0 0 0 0 0
56A.3.5.15 Indefinido 56A.3 2 977081.0183 997538.3185 Circular 0 0 0 0 0 0
56A.9.6.21 Negativo 56A.9 2 977067.3214 997536.9723 Circular 0 0 0 0 0 0
57.1.6.21 Negativo 57.1 2 977092.4598 997512.8097 Circular 2 0 0 0 0 0
57.10.6.21 Negativo 57.1 2 977091.263 997505.9666 Circular 0 0 0 0 0 0
57.13.5.19 Indefinido 57.13 2 977088.5526 997515.6997 Irregular 0 0 0 0 0 0
57.15.6.21 Negativo 57.15 2 977090.701 997515.5286 Circular 0 0 0 0 0 0
57.16.3.9.1 Deposito 57.16 2 977092.5155 997498.8943 Oval 2 2 0 0 0 0
57.17.6.21 Negativo 57.17 2 977084.5942 997510.2416 Circular 0 1 0 0 0 0
57.19.3.8 Deposito 57.19 2 977095.3612 997498.7208 Circular 4 1 0 0 0 0
57.2.3.9 Deposito 57.2 2 977094.871 997508.6692 Oval 14 1 0 0 7 0
57.21.3.8 Deposito 57.21 2 977090.1529 997498.8566 Circular 11 2 0 0 7 0
57.26.6.21 Negativo 57.26 2 977085.8281 997500.4849 Circular 0 0 0 0 2 0
57.28.3.12 Deposito 57.28 2 977077.8019 997499.9939 Irregular 12 4 2 0 0 0
57.3.6.21 Negativo 57.3 2 977095.2069 997504.3472 Circular 8 1 0 0 0 0
57.34.3.13 Deposito 57.34 2 977080.5866 997506.5535 NA 2 0 0 0 0 0
57.35.3.8 Deposito 57.35 2 977081.1262 997510.0438 Circular 0 1 0 0 1 0
57.38.6.21 Negativo 57.38 2 977075.2285 997507.4366 Circular 0 1 0 0 0 0
57.40.6.21 Negativo 57.4 2 977076.5845 997506.1822 Circular 2 1 0 0 0 0
57.43.3.13 Deposito 57.43 2 977078.7858 997500.8193 NA 0 0 0 0 0 0
57.44.5.19 Indefinido 57.44 2 977075.0132 997509.6568 Irregular 12 1 0 0 3 0
57.45.3.8 Deposito 57.45 2 977091.2866 997509.5597 Circular 12 7 0 0 2 0
57.47.6.21 Negativo 57.47 2 977080.3515 997502.963 Circular 0 0 0 0 0 0
57.5.3.8 Deposito 57.5 2 977092.6783 997508.1394 Circular 0 1 0 0 4 0
57.7.3.9 Deposito 57.7 2 977093.0784 997503.0837 Oval 0 0 0 0 0 0
57.8.6.21 Negativo 57.8 2 977091.6454 997511.978 Circular 0 0 0 0 0 0
58.1.5.16 Indefinido 58.1 2 977097.3636 997493.6996 Oval 2 0 0 0 0 0
58.105.3.8 Deposito 58.105 2 977097.4552 997476.783 Circular 0 1 0 0 0 1
58.107.3.8 Deposito 58.107 2 977086.7236 997489.0925 Circular 0 9 0 0 0 0
58.108.3.11 Deposito 58.108 2 977084.2297 997486.2892 Cuadrangular 5 2 0 0 0 0
58.15.3.9.2 Deposito 58.15 2 977096.6122 997478.8687 Oval 48 15 0 0 0 0
58.23.6.24 Negativo 58.23 2 977093.5024 997482.0608 Irregular 0 0 0 0 0 0
58.28.61.3.9 Deposito 58.28.61 2 977090.8277 997481.003 Oval 6 1 0 0 0 0
58.30.5.19 Indefinido 58.3 2 977089.5139 997481.7752 Irregular 4 2 0 0 0 0
58.37.6.22 Negativo 58.37 2 977080.9376 997492.6427 Oval 0 0 1 0 0 0
58.39.3.9 Deposito 58.39 2 977084.3719 997475.6009 Oval 0 1 0 0 1 0
58.4.3.8 Deposito 58.4 2 977099.7013 997480.2585 Circular 6 2 0 0 0 0
58.48.3.7 Deposito 58.48 2 977094.7628 997490.8317 Rectangular 55 19 0 0 1 0
58.50.3.9 Deposito 58.5 2 977100.8876 997482.8759 Oval 0 1 0 0 0 0
58.57.3.9 Deposito 58.57 2 977100.9169 997479.1608 Oval 0 2 0 0 0 0
58.60.5.16 Indefinido 58.6 2 977084.9417 997484.0579 Oval 0 0 0 0 0 0
58.74A.5.16 Indefinido 58.74A 2 977095.3489 997477.1316 Oval 0 4 0 0 0 0
58.75.6.21 Negativo 58.75 2 977088.1866 997475.2165 Circular 0 4 0 0 0 0
58.77.3.8 Deposito 58.77 2 977086.6071 997475.1628 Circular 5 4 0 0 0 0
58.82.6.22 Negativo 58.82 2 977093.686 997477.7888 Oval 0 0 0 0 0 0
58.83.3.9 Deposito 58.83 2 977085.5807 997474.2272 Oval 8 1 0 0 1 1
58.96.3.9 Deposito 58.96 2 977098.169 997485.5336 Oval 2 1 0 0 0 0
58.96A.3.9 Deposito 58.96A 2 977098.4102 997485.6424 Oval 0 0 0 0 0 0
59.100.6.24 Negativo 59.1 2 977097.7645 997465.6193 Irregular 0 0 0 0 0 0
59.11.5.19 Indefinido 59.11 2 977085.7269 997469.5464 Irregular 0 0 0 0 0 0
59.110.3.8 Deposito 59.11 2 977101.6172 997471.6825 Circular 2 1 0 0 0 0
59.111.5.15 Indefinido 59.111 2 977101.3313 997473.6719 Circular 0 1 0 0 0 0
59.115.3.9 Deposito 59.115 2 977103.6749 997458.3959 Oval 0 1 0 0 0 0
59.116.3.7 Deposito 59.116 2 977104.3027 997458.4694 Rectangular 0 2 0 0 0 0
59.117.5.15 Indefinido 59.117 2 977100.2769 997476.7692 Circular 0 0 0 0 0 0
59.12.5.15 Indefinido 59.12 2 977083.8634 997472.1419 Circular 0 1 0 0 0 0
59.125.5.15 Indefinido 59.125 2 977089.5194 997473.9441 Circular 0 0 0 0 0 0
59.127.5.18 Indefinido 59.127 2 977094.8569 997456.0017 Cuadrangular 0 0 0 0 0 0
59.131.6.24 Negativo 59.131 2 977088.8191 997457.4319 Irregular 0 0 0 0 0 0
59.136.5.15 Indefinido 59.136 2 977096.9482 997468.9799 Circular 0 1 0 0 0 0
59.16.5.19 Indefinido 59.16 2 977086.3301 997469.5992 Irregular 0 0 0 0 0 0
59.17.5.15 Indefinido 59.17 2 977087.6363 997469.9005 Circular 0 1 0 0 0 0
59.28.5.15 Indefinido 59.28 2 977088.7475 997466.8183 Circular 0 1 0 0 0 0
59.29.5.17 Indefinido 59.29 2 977092.9626 997461.9272 Oval 0 3 0 0 1 0
59.34.5.15 Indefinido 59.34 2 977087.0293 997467.4862 Circular 0 0 0 0 0 0
59.49.5.15 Indefinido 59.49 2 977090.8037 997469.1022 Circular 0 1 0 0 0 1
59.52.5.15 Indefinido 59.52 2 977097.9744 997467.836 Circular 0 0 0 0 0 0
59.55.5.15 Indefinido 59.55 2 977091.7575 997468.0869 Circular 0 0 0 0 0 0
59.59.5.15 Indefinido 59.59 2 977102.3413 997468.8258 Circular 0 1 0 0 0 0
59.63.5.19 Indefinido 59.63 2 977088.6078 997457.9158 Irregular 0 1 0 0 0 0
59.7.5.16 Indefinido 59.7 2 977103.1527 997469.9722 Oval 0 4 0 0 0 0
59.73.5.15 Indefinido 59.73 2 977089.4371 997457.6165 Circular 0 0 0 0 0 0
59.76.5.16 Indefinido 59.76 2 977098.6021 997472.0343 Oval 0 1 0 0 0 0
59.78B.5.15 Indefinido 59.78B 2 977094.3932 997457.6771 Circular 0 0 0 0 0 0
59.83.5.15 Indefinido 59.83 2 977098.5904 997460.6555 Circular 0 0 0 0 0 0
59.85.5.15 Indefinido 59.85 2 977096.6591 997460.1322 Circular 0 0 0 0 0 0
59.87.6.24 Negativo 59.87 2 977102.3609 997474.6946 Irregular 0 0 0 0 0 0
59.88.5.16 Indefinido 59.88 2 977102.6408 997470.4291 Oval 0 2 0 0 0 0
59.90.5.15 Indefinido 59.9 2 977092.1024 997459.7708 Circular 0 0 0 0 0 0
60.10.5.19 Indefinido 60.1 2 977102.2527 997448.1724 Irregular 0 1 0 0 0 0
60.13.5.19 Indefinido 60.13 2 977092.5329 997453.1416 Irregular 0 0 0 0 0 0
60.14.5.19 Indefinido 60.14 2 977097.31 997456.0878 Irregular 0 0 0 0 0 0
60.17.5.19 Indefinido 60.17 2 977106.3457 997451.7127 Irregular 0 0 0 0 0 0
60.18.3.7.2 Deposito 60.18 2 977101.2751 997454.3641 Rectangular 0 0 0 0 0 0
60.21.3.7.2 Deposito 60.21 2 977100.015 997442.677 Rectangular 0 0 0 0 0 0
60.25.5.16 Indefinido 60.25 2 977093.0321 997435.7267 Oval 0 0 0 0 0 0
60.26.6.21 Negativo 60.26 2 977102.9972 997441.6552 Circular 0 0 0 0 0 0
60.28.5.15 Indefinido 60.28 2 977093.4292 997435.1729 Circular 0 0 0 0 0 0
60.29.5.15 Indefinido 60.29 2 977092.8474 997434.5989 Circular 0 0 0 0 0 0
60.30.6.21 Negativo 60.3 2 977092.4655 997448.929 Circular 0 0 0 0 0 0
60.33.5.16 Indefinido 60.33 2 977106.9625 997455.6246 Oval 0 0 0 0 0 0
60.35.5.16 Indefinido 60.35 2 977106.4322 997448.2329 Oval 0 1 0 0 0 0
60.4.5.15 Indefinido 60.4 2 977105.2554 997457.6984 Circular 2 3 0 0 0 0
60.5.5.19 Indefinido 60.5 2 977097.8075 997456.1314 Irregular 0 0 0 0 0 0
61.17.3.9 Deposito 61.17 3 977110.4814 997432.1737 Oval 0 1 0 0 0 0
61.29.3.8 Deposito 61.29 2 977099.1268 997434.9098 Circular 2 1 0 0 0 0
61.30.5.15 Indefinido 61.3 2 977101.0405 997430.3788 Circular 0 1 0 0 0 0
61.37.5.15 Indefinido 61.37 3 977103.1305 997419.4464 Circular 0 1 0 0 0 0
62.12.5.18 Indefinido 62.12 3 977103.1451 997403.1543 Cuadrangular 4 1 0 0 0 0
62.13.5.15 Indefinido 62.13 3 977116.8999 997416.6202 Circular 2 1 0 0 0 0
62.16.3.8 Deposito 62.16 3 977110.1484 997409.7914 Circular 2 1 0 0 0 0
62.2.3.7 Deposito 62.2 3 977110.896 997417.8223 Rectangular 2 1 0 0 0 0
62.30.5.18 Indefinido 62.3 3 977111.7008 997402.7919 Cuadrangular 0 1 0 0 0 0
62.33.5.15 Indefinido 62.33 3 977119.4873 997402.9177 Circular 0 0 0 0 0 0
62.39.5.19 Indefinido 62.39 3 977118.6112 997400.2347 Irregular 0 0 0 0 0 0
62.4.5.18 Indefinido 62.4 3 977103.8512 997411.9322 Cuadrangular 2 1 0 0 0 0
62.43.5.19 Indefinido 62.43 3 977114.9908 997399.1275 Irregular 0 0 0 0 0 0
62.44.5.18 Indefinido 62.44 3 977106.4982 997397.06 Cuadrangular 0 1 0 0 0 0
62.47.5.16 Indefinido 62.47 3 977114.0919 997399.3907 Oval 4 1 0 0 0 0
62.5.5.18 Indefinido 62.5 3 977111.3383 997411.8182 Cuadrangular 2 1 0 0 0 0
62.6.3.11 Deposito 62.6 3 977100.1219 997409.3842 Cuadrangular 6 1 0 0 0 0
63.1.5.16 Indefinido 63.1 3 977110.7967 997391.8816 Oval 0 0 0 0 0 0
63.2.3.8 Deposito 63.2 3 977112.0411 997386.6924 Circular 0 0 0 0 0 0
63.26.5.19 Indefinido 63.26 3 977119.7268 997392.8552 Irregular 0 0 0 0 0 0
63.7.5.19 Indefinido 63.7 3 977116.9428 997391.223 Irregular 0 0 0 0 0 0
63.8.3.8 Deposito 63.8 3 977118.3864 997393.037 Circular 4 0 0 0 0 0
63.9.3.8 Deposito 63.9 3 977118.6426 997391.329 Circular 0 0 0 0 0 0
64.17.5.15 Indefinido 64.17 2 977068.8587 997513.9487 Circular 0 0 0 0 0 0
64.18.5.15 Indefinido 64.18 2 977067.0888 997520.1776 Circular 0 0 0 0 2 0
64.20.3.8 Deposito 64.2 2 977068.4132 997520.2935 Circular 0 0 0 0 0 0
64.23.6.21 Negativo 64.23 2 977058.0431 997510.1941 Circular 0 0 0 0 0 0
64.26.3.8 Deposito 64.26 2 977066.8186 997517.5746 Circular 0 1 0 0 0 0
64.27.3.12 Deposito 64.27 2 977058.7888 997515.5575 Irregular 0 1 0 0 0 0
64.31.6.20 Negativo 64.31 2 977058.5754 997522.5499 Rectangular 0 0 0 0 0 0
64A.10.5.15 Indefinido 64A.10 2 977057.0084 997534.0541 Circular 0 0 0 0 0 0
64A.5.6.21 Negativo 64A.5 2 977053.1159 997532.0449 Circular 0 0 0 0 0 0
64A.6.3.12 Deposito 64A.6 2 977055.9843 997533.4083 Irregular 0 3 0 0 0 0
65.1.5.19 Indefinido 65.1 2 977059.9046 997497.8212 Irregular 0 0 0 0 0 0
65.11.3.12 Deposito 65.11 2 977066.1001 997499.4893 Irregular 2 1 0 0 0 0
65.15.5.16 Indefinido 65.15 2 977064.4026 997500.941 Oval 0 0 0 0 0 0
65.18.3.12 Deposito 65.18 2 977071.927 997499.6138 Irregular 0 1 0 0 0 0
65.19.6.22 Negativo 65.19 2 977072.4438 997499.1257 Oval 0 0 0 0 0 0
65.20.5.15 Indefinido 65.2 2 977073.8264 997498.565 Circular 0 0 0 0 0 0
65.21.6.21 Negativo 65.21 2 977072.9419 997500.2064 Circular 0 0 0 0 0 0
65.36.5.16 Indefinido 65.36 2 977070.8735 997504.2037 Oval 0 3 0 0 0 0
65.37.6.22 Negativo 65.37 2 977068.605 997504.3905 Oval 0 0 0 0 0 0
65.39.3.8 Deposito 65.39 2 977066.5781 997504.8651 Circular 2 37 0 0 0 0
65.40.3.8 Deposito 65.4 2 977071.9293 997509.7486 Circular 4 1 0 0 6 0
65.42.3.8 Deposito 65.42 2 977068.0599 997509.9435 Circular 4 3 0 0 1 0
65.57.6.21 Negativo 65.57 2 977057.8972 997507.2171 Circular 0 0 0 0 0 0
65.63.5.16 Indefinido 65.63 2 977064.5257 997497.8402 Oval 4 4 0 0 0 0
65.66.3.12 Deposito 65.66 2 977064.136 997494.8428 Irregular 0 1 0 0 2 0
65.69.3.8 Deposito 65.69 2 977058.9995 997494.9565 Circular 10 8 0 0 1 2
65.7.3.9 Deposito 65.7 2 977061.2746 997499.0967 Oval 6 6 0 0 0 0
65.83.6.21 Negativo 65.83 2 977057.7792 997503.147 Circular 0 0 0 0 0 0
65.84.6.21 Negativo 65.84 2 977055.7133 997504.7442 Circular 0 0 0 0 0 0
66.10.3.9 Deposito 66.1 2 977070.0751 997487.6169 Oval 4 0 0 0 0 0
66.110.3.8 Deposito 66.11 2 977069.5593 997473.2441 Circular 0 0 0 0 0 0
66.112A.3.12 Deposito 66.112A 2 977081.6759 997473.9259 Irregular 2 1 0 0 5 0
66.113.5.19 Indefinido 66.113 2 977080.4106 997474.3353 Irregular 4 1 0 0 0 0
66.114.3.8 Deposito 66.114 2 977079.6237 997473.0607 Circular 0 1 0 0 0 0
66.116.6.22 Negativo 66.116 2 977078.4983 997473.2223 Oval 0 0 0 0 0 0
66.118.3.8 Deposito 66.118 2 977076.6646 997472.0216 Circular 2 3 0 0 0 0
66.124.5.15 Indefinido 66.124 2 977071.7394 997477.2414 Circular 0 0 0 0 0 0
66.125.3.8 Deposito 66.125 2 977072.6334 997476.7522 Circular 4 1 0 0 0 0
66.135.6.22 Negativo 66.135 2 977067.9624 997479.6062 Oval 0 0 0 0 0 0
66.5.5.15 Indefinido 66.5 2 977081.4823 997477.219 Circular 0 0 0 0 0 0
66.6.5.15 Indefinido 66.6 2 977073.7674 997491.0845 Circular 0 0 0 0 0 0
66.84.6.24 Negativo 66.84 2 977065.1987 997475.7943 Irregular 0 0 0 0 0 0
66.84A.6.22 Negativo 66.84A 2 977064.391 997475.2981 Oval 0 0 0 0 0 0
66.85.3.8 Deposito 66.85 2 977080.4499 997477.1287 Circular 0 0 0 0 0 0
66.86.6.22 Negativo 66.86 2 977078.7113 997477.544 Oval 0 0 0 0 0 0
66.98.3.8 Deposito 66.98 2 977082.024 997475.3513 Circular 2 1 0 0 0 0
66.99.3.9 Deposito 66.99 2 977080.923 997475.7751 Oval 6 1 0 0 0 0
66.A1.3.13 Deposito 66.A1 2 977066.9234 997486.3482 NA 2 0 0 0 0 0
66.A2.3.13 Deposito 66.A2 2 977065.7253 997485.1794 NA 0 0 0 0 0 0
66.A3.3.13 Deposito 66.A3 2 977067.5962 997483.5226 NA 0 0 0 0 0 0
66.A4.3.13 Deposito 66.A4 2 977072.0292 997479.0636 NA 2 0 0 0 0 0
67.108.5.14 Indefinido 67.108 2 977083.3418 997465.9827 Rectangular 0 0 0 0 0 0
67.109.5.15 Indefinido 67.109 2 977068.623 997462.7428 Circular 0 0 0 0 0 0
67.11.5.15 Indefinido 67.11 2 977085.8235 997461.3796 Circular 0 0 0 0 0 0
67.119.5.16 Indefinido 67.119 2 977072.0256 997451.6718 Oval 0 0 0 0 0 0
67.12.5.16 Indefinido 67.12 2 977085.6607 997460.5379 Oval 0 0 0 0 0 0
67.16.3.11 Deposito 67.16 2 977080.9399 997463.1512 Cuadrangular 0 0 0 0 0 0
67.18.3.11 Deposito 67.18 2 977086.7787 997456.9474 Cuadrangular 0 0 0 0 0 0
67.2.3.12 Deposito 67.2 2 977081.7814 997471.098 Irregular 2 1 0 0 0 0
67.23.3.11 Deposito 67.23 2 977076.9271 997465.7791 Cuadrangular 0 0 0 0 0 0
67.27.3.9 Deposito 67.27 2 977080.7269 997458.8295 Oval 2 0 0 0 0 0
67.4.5.15 Indefinido 67.4 2 977083.3403 997469.2247 Circular 0 0 0 0 0 0
67.44.5.19 Indefinido 67.44 2 977072.6685 997470.1352 Irregular 0 0 0 0 0 0
67.45.5.15 Indefinido 67.45 2 977071.5211 997469.4674 Circular 0 0 0 0 0 0
67.46.5.14 Indefinido 67.46 2 977074.44 997462.6521 Rectangular 0 0 0 0 0 0
67.48.5.15 Indefinido 67.48 2 977082.9285 997470.1956 Circular 0 1 0 0 0 0
67.55.5.14 Indefinido 67.55 2 977071.2155 997461.5719 Rectangular 0 0 0 0 0 0
67.56.5.16 Indefinido 67.56 2 977071.235 997460.4659 Oval 0 0 0 0 0 0
67.57.5.16 Indefinido 67.57 2 977069.7884 997460.3651 Oval 0 0 0 0 0 0
67.60.5.15 Indefinido 67.6 2 977063.9917 997468.1782 Circular 2 3 0 0 0 0
67.61.5.14 Indefinido 67.61 2 977067.0013 997460.2758 Rectangular 0 0 0 0 0 0
67.69.5.15 Indefinido 67.69 2 977085.202 997463.0531 Circular 2 0 0 0 0 0
67.7.3.8 Deposito 67.7 2 977080.4299 997472.4929 Circular 0 0 0 0 0 0
67.75.5.15 Indefinido 67.75 2 977085.6333 997458.7118 Circular 2 2 0 0 0 0
67.77.5.14 Indefinido 67.77 2 977083.0492 997458.5115 Rectangular 0 0 0 0 0 0
67.78.5.14 Indefinido 67.78 2 977081.0964 997458.1603 Rectangular 2 0 0 0 0 0
67.79.5.15 Indefinido 67.79 2 977074.3043 997463.9543 Circular 0 0 0 0 0 0
67.8.5.15 Indefinido 67.8 2 977079.4738 997470.9906 Circular 0 0 0 0 0 0
67.81.5.16 Indefinido 67.81 2 977077.6105 997454.4293 Oval 0 0 0 0 0 0
67.84.5.16 Indefinido 67.84 2 977078.7218 997454.6811 Oval 1 0 0 0 0 0
68.1.3.8 Deposito 68.1 2 977087.6487 997452.8884 Circular 0 1 0 0 0 0
68.15.3.8 Deposito 68.15 2 977080.524 997436.9147 Circular 2 1 0 0 0 0
68.2.3.8 Deposito 68.2 2 977086.034 997452.9767 Circular 0 0 0 0 0 0
68.3.3.8 Deposito 68.3 2 977086.8074 997451.6342 Circular 0 0 0 0 0 0
68.4.6.24 Negativo 68.4 2 977073.8083 997437.9034 Irregular 0 0 0 0 0 0
68.6.3.8 Deposito 68.6 2 977080.4018 997447.6302 Circular 0 0 0 0 0 0
68.7.3.8 Deposito 68.7 2 977080.9559 997446.1701 Circular 0 0 1 0 0 0
68.8.3.8 Deposito 68.8 2 977079.7005 997446.6506 Circular 0 0 0 0 0 0
69.11.3.13 Deposito 69.11 2 977088.8374 997431.3861 NA 2 5 7 0 0 0
69.12.6.24 Negativo 69.12 2 977076.7469 997427.8164 Irregular 0 0 0 0 0 0
69.13.5.19 Indefinido 69.13 2 977086.6439 997415.7823 Irregular 0 0 0 0 0 0
69.7A.3.9 Deposito 69.7A 2 977078.1605 997421.5293 Oval 22 7 0 0 0 0
69.7B.3.9 Deposito 69.7B 2 977079.3008 997421.6553 Oval 10 15 0 0 0 0
70.1.3.11 Deposito 70.1 3 977091.2213 997411.3159 Cuadrangular 0 3 0 0 0 0
70.11.3.11 Deposito 70.11 3 977091.5451 997405.2214 Cuadrangular 0 5 0 0 0 0
70.15.3.8 Deposito 70.15 3 977094.571 997403.2358 Circular 4 2 0 0 2 1
70.18.3.11 Deposito 70.18 1 977089.0645 997398.8815 Cuadrangular 0 1 0 0 0 0
70.2.3.11 Deposito 70.2 1 977082.4183 997408.4525 Cuadrangular 2 1 0 0 0 0
70.22.28.3.11 Deposito 70.22.28 3 977098.0359 997399.2215 Cuadrangular 0 1 0 0 0 0
70.24.3.9 Deposito 70.24 1 977088.6779 997397.6178 Oval 0 0 0 0 0 0
70.26.3.13 Deposito 70.26 3 977099.0596 997395.5955 NA 0 2 0 0 10 0
70.3.5.15 Indefinido 70.3 1 977080.793 997405.1965 Circular 0 1 0 0 0 0
70.8.3.8 Deposito 70.8 1 977081.834 997401.0748 Circular 0 2 0 0 0 0
70.9.3.11 Deposito 70.9 1 977084.2574 997402.3858 Cuadrangular 4 1 0 0 0 0
71.18.6.24 Negativo 71.18 1 977094.9849 997384.7464 Irregular 0 0 0 0 0 0
71.23.5.16 Indefinido 71.23 1 977089.3608 997377.6998 Oval 0 2 0 0 0 0
71.3.6.24 Negativo 71.3 1 977092.9423 997389.2514 Irregular 0 0 0 0 0 0
71.32.6.22 Negativo 71.32 1 977093.1354 997380.7643 Oval 0 0 0 0 0 0
71.34.5.15 Indefinido 71.34 1 977100.5745 997380.2246 Circular 3 1 0 0 0 0
71.35.5.19 Indefinido 71.35 1 977104.9633 997377.9135 Irregular 0 1 0 0 0 0
71.37.6.21 Negativo 71.37 1 977103.8222 997376.1521 Circular 0 0 0 0 0 0
71.4.5.18 Indefinido 71.4 1 977093.4247 997393.0092 Cuadrangular 4 1 0 0 0 0
71.42.5.15 Indefinido 71.42 1 977094.3983 997393.3953 Circular 0 1 0 0 0 0
71.5.5.15 Indefinido 71.5 1 977093.8944 997389.8842 Circular 0 1 0 0 0 0
71.6.5.15 Indefinido 71.6 1 977090.7979 997390.8824 Circular 0 0 0 0 0 0
72.1.6.24 Negativo 72.1 1 977093.4139 997372.3957 Irregular 0 1 0 0 0 0
72.13.5.16 Indefinido 72.13 1 977096.4377 997358.0356 Oval 0 20 0 0 0 0
72.14.6.21 Negativo 72.14 1 977099.791 997358.1579 Circular 0 0 0 0 0 0
72.19.6.22 Negativo 72.19 1 977094.1337 997353.4153 Oval 0 0 0 0 0 0
72.2.6.24 Negativo 72.2 1 977090.4804 997371.7115 Irregular 0 0 0 0 0 0
72.3.6.21 Negativo 72.3 1 977100.6565 997370.7487 Circular 0 0 0 0 1 0
72.5.6.21 Negativo 72.5 1 977089.0301 997367.1088 Circular 2 2 0 0 0 0
72.6.6.22 Negativo 72.6 1 977089.4035 997368.0537 Oval 1 1 0 0 0 0
72.9.6.21 Negativo 72.9 1 977098.9998 997367.8527 Circular 0 0 0 0 0 0
73.2.5.15 Indefinido 73.2 1 977106.339 997351.0906 Circular 0 0 0 0 0 0
73.26.27.45.5.19.3 Indefinido 73.26.27.45 1 977097.7026 997348.1399 Irregular 0 0 0 0 0 0
73.41.5.16 Indefinido 73.41 1 977108.8317 997340.8463 Oval 0 1 0 0 1 0
