Corte Cuadricula Nivel Tipos_Ceramicos Diametro Forma
21 E9 2 Funza_Cuarzo_Abundante 6 Jarra
21 E5 3 Zipaquira_Rojo_Sobre_Crema 12 Cuenco
21 E5 2 Funza_Cuarzo_Abundante 16 Cuenco
21 E1 3 Mosquera_Roca_Triturada 14 Cuenco
21 E1 2 Funza_Cuarzo_Abundante 10 Cuenco
21 E1 2 Mosquera_Rojo_Inciso 12 Cuenco
21 E1 2 Mosquera_Roca_Triturada 24 Cuenco
21 A9 2 Funza_Cuarzo_Abundante 18 Cuenco
21 A1 3 Funza_Cuarzo_Abundante 12 Olla
21 A1 2 Funza_Cuarzo_Abundante 20 Cuenco
21 A1 2 Funza_Cuarzo_Abundante 12 Cuenco
21 H10 2 Desgrasante_Gris 14 Cuenco
21 H10 2 Funza_Cuarzo_Abundante 14 Cuenco
21 H10 2 Mosquera_Roca_Triturada NA Cuenco
21 H10 2 Mosquera_Roca_Triturada 30 Cuenco
21 H10 2 Mosquera_Roca_Triturada 12 Cuenco
22 H7 3 Funza_Cuarzo_Abundante 16 Olla
22 H7 2 Desgrasante_Gris 22 Cuenco
22 H7 2 Desgrasante_Gris 14 Cuenco
22 H7 2 Desgrasante_Gris NA Olla
22 H7 2 Funza_Cuarzo_Abundante NA Olla
22 H3 5 Desgrasante_Gris 14 Copa
22 H7 15 Funza_Cuarzo_Abundante 20 Cuenco
22 H7 15 Zipaquira_Desgrasante_Tiesto 22 Cuenco
22 I5 9 Funza_Cuarzo_Abundante 32 Cuenco
22 I5 7 Mosquera_Roca_Triturada 18 Cuenco
22 I5 7 Desgrasante_Gris 14 Cuenco
22 I5 7 Funza_Cuarzo_Abundante 14 Olla
22 I5 6 Funza_Cuarzo_Abundante 22 Cuenco
22 I5 6 Funza_Cuarzo_Abundante 10 Olla
22 J3 5 Funza_Cuarzo_Abundante 26 Cuenco
22 J3 7 Funza_Cuarzo_Abundante 22 Cuenco
22 I5 8 NA 22 Cuenco
22 I5 8 Desgrasante_Gris 8 Jarra
22 I5 8 Desgrasante_Gris 14 Olla
22 I5 6 Mosquera_Roca_Triturada 16 Cuenco
22 I9 15 Funza_Cuarzo_Abundante NA Olla
22 I9 3 Desgrasante_Gris 18 Olla
22 I9 3 Desgrasante_Gris 4 Olla
22 I9 3 Desgrasante_Gris NA Olla
22 I1 15 Guatavita_Desgrasante_Tiesto 8 Mucura
22 I1 3 Funza_Cuarzo_Abundante 12 Indeterminado
22 H3 6 Funza_Cuarzo_Abundante 28 Olla
22 H3 6 Funza_Cuarzo_Abundante NA Olla
22 H3 6 Funza_Cuarzo_Abundante 10 Olla
22 H3 6 Funza_Cuarzo_Abundante NA Cuenco
22 H3 6 Desgrasante_Gris 36 Cuenco
22 I5 15 Desgrasante_Tiesto 32 Cuenco
22 I5 5 Funza_Cuarzo_Abundante 16 Olla
22 I5 5 Funza_Cuarzo_Abundante 24 Cuenco
22 I5 15 Desgrasante_Gris NA Olla
22 I5 15 Funza_Cuarzo_Abundante 14 Olla
22 I5 15 Desgrasante_Gris 20 Olla
22 I5 3 Desgrasante_Gris NA Olla
22 I5 3 Desgrasante_Gris NA Olla
22 H7 6 Mosquera_Roca_Triturada 18 Cuenco
22 H7 6 Mosquera_Roca_Triturada 20 Cuenco
22 H7 15 Funza_Cuarzo_Abundante NA Olla
22 H7 3 Desgrasante_Gris 26 Cuenco
22 H7 3 Funza_Cuarzo_Abundante 20 Cuenco
22 H7 3 Funza_Cuarzo_Abundante 16 Olla
22 H7 2 Desgrasante_Gris 22 Cuenco
22 H7 2 Desgrasante_Gris 14 Cuenco
22 H7 2 Desgrasante_Gris NA Olla
22 H7 2 Funza_Cuarzo_Abundante NA Olla
22 J7 3 Funza_Cuarzo_Abundante 7 Olla
22 J7 3 Desgrasante_Gris NA Olla
22 J7 3 Funza_Cuarzo_Abundante 22 Cuenco
22 J7 3 Funza_Cuarzo_Abundante 12 Olla
22 J7 3 Funza_Cuarzo_Abundante 8 Olla
22 J7 3 Funza_Cuarzo_Abundante 10 Olla
22 J7 3 Funza_Cuarzo_Abundante NA Olla
22 I9 2 Funza_Cuarzo_Abundante 20 Cuenco
22 I9 2 Tunjuelo_Laminar NA Olla
22 H7 5 Mosquera_Roca_Triturada 12 Cuenco
22 H7 5 Mosquera_Roca_Triturada 18 Olla
22 H7 5 Mosquera_Roca_Triturada 22 Olla
22 H7 5 Desgrasante_Gris 16 Cuenco
22 H7 5 Desgrasante_Gris 12 Olla
22 H7 5 Desgrasante_Gris NA Olla
22 H7 5 Funza_Cuarzo_Abundante 18 Olla
22 H7 5 Funza_Cuarzo_Abundante 16 Olla
22 H7 5 Funza_Cuarzo_Abundante 12 Cuenco
22 H7 5 Funza_Cuarzo_Abundante 18 Olla
22 H7 5 Funza_Cuarzo_Abundante NA Olla
22 H7 5 Funza_Cuarzo_Abundante NA Olla
22 H3 5 Desgrasante_Gris 24 Olla
22 H3 5 Desgrasante_Gris 14 Olla
22 H3 5 Funza_Cuarzo_Abundante NA Cuenco
22 H3 5 Funza_Cuarzo_Abundante 16 Olla
22 H3 5 Funza_Cuarzo_Abundante 8 Olla
22 H3 5 Funza_Cuarzo_Abundante NA Olla
22 J3 5 Desgrasante_Gris 26 Cuenco
22 J3 5 Funza_Cuarzo_Abundante 12 Jarra
22 J3 5 Funza_Cuarzo_Abundante 10 Jarra
22 H3 7 Guatavita_Desgrasante_Tiesto 16 Olla
22 H3 7 Funza_Cuarzo_Abundante NA Cuenco
22 H3 7 Funza_Cuarzo_Abundante 16 Olla
22 H3 7 Mosquera_Rojo_Inciso 12 Cuenco
22 H3 7 Mosquera_Roca_Triturada 20 Cuenco
22 H3 8 Funza_Cuarzo_Abundante NA Olla
22 H3 8 Guatavita_Desgrasante_Tiesto 30 Cuenco
22 H3 10 Guatavita_Desgrasante_Tiesto 8 Jarra
22 H3 3 Funza_Cuarzo_Abundante NA Olla
22 H3 2 Funza_Cuarzo_Abundante 9 Jarra
23 C7 2 Desgrasante_Gris 10 Olla
23 A7 3 Funza_Cuarzo_Abundante 6 Olla
23 B9 11 Desgrasante_Gris NA Olla
23 B9 11 Zipaquira_Desgrasante_Tiesto 12 Cuenco
23 B9 11 Tunjuelo_Laminar 14 Olla
23 B9 11 Funza_Cuarzo_Abundante NA Olla
23 B9 11 Funza_Cuarzo_Abundante 20 Cuenco
23 B9 11 Funza_Cuarzo_Abundante 21 Cuenco
23 B9 11 Funza_Cuarzo_Abundante 14 Olla
23 I5 5 Funza_Cuarzo_Abundante 16 Olla
23 I5 5 Funza_Cuarzo_Abundante 24 Cuenco
23 I5 15 Desgrasante_Gris NA Olla
23 I5 15 Funza_Cuarzo_Abundante 14 Olla
23 I5 15 Desgrasante_Gris 20 Olla
23 I5 3 Desgrasante_Gris NA Olla
23 I5 3 Desgrasante_Gris NA Olla
23 H7 6 Mosquera_Roca_Triturada 18 Cuenco
23 H7 6 Mosquera_Roca_Triturada 20 Cuenco
23 H7 3 Funza_Cuarzo_Abundante NA Olla
23 H7 3 Desgrasante_Gris 16 Cuenco
23 H7 3 Funza_Cuarzo_Abundante 20 Cuenco
23 J5 3 Funza_Cuarzo_Abundante 20 Cuenco
23 J5 3 Funza_Cuarzo_Abundante 12 Olla
23 J5 2 Desgrasante_Gris NA Olla
23 I7 5 Desgrasante_Gris NA Olla
23 I3 15 Funza_Cuarzo_Abundante 16 Olla
23 I3 3 Desgrasante_Tiesto NA Olla
23 I3 3 Funza_Cuarzo_Abundante 14 Olla
23 I3 3 Funza_Cuarzo_Abundante NA Olla
23 I3 2 Funza_Cuarzo_Abundante 14 Cuenco
23 G3 15 Desgrasante_Gris NA Olla
23 G2 3 Funza_Cuarzo_Abundante 12 Jarra
23 G3 2 Funza_Cuarzo_Abundante 22 Cuenco
23 G3 2 Funza_Cuarzo_Abundante 8 Jarra
23 E9 9 Tunjuelo_Laminar 30 Cuenco
23 E9 5 Funza_Cuarzo_Abundante 22 Cuenco
23 D9 7 Mosquera_Roca_Triturada 6 Jarra
23 B9 7 Funza_Cuarzo_Abundante NA Copa
23 C7 15 Desgrasante_Gris 10 Cuenco
23 C7 15 Funza_Cuarzo_Abundante 25 Cuenco
23 C7 15 Desgrasante_Gris 10 Cuenco
23 C7 15 Funza_Cuarzo_Abundante 25 Cuenco
23 E3 15 Funza_Cuarzo_Abundante NA Cuenco
23 F9 15 Desgrasante_Gris 26 Cuenco
23 G7 15 Funza_Cuarzo_Abundante 22 Cuenco
23 G7 15 Desgrasante_Gris 12 Cuenco
23 H1 15 Funza_Cuarzo_Abundante 30 Cuenco
23 H7 15 Funza_Cuarzo_Abundante 20 Cuenco
23 H7 15 Zipaquira_Desgrasante_Tiesto 22 Cuenco
23 H9 15 Mosquera_Roca_Triturada 20 Cuenco
23 I3 15 Funza_Cuarzo_Abundante 22 Cuenco
23 I3 15 Mosquera_Roca_Triturada 22 Cuenco
23 I3 15 Funza_Cuarzo_Abundante 22 Cuenco
23 I3 15 Mosquera_Roca_Triturada 22 Cuenco
23 I5 15 Desgrasante_Tiesto 32 Cuenco
23 J5 3 Funza_Cuarzo_Abundante 20 Cuenco
23 J5 3 Funza_Cuarzo_Abundante 12 Olla
23 J5 2 Desgrasante_Gris NA Olla
23 I7 5 Desgrasante_Gris NA Olla
23 I3 15 Funza_Cuarzo_Abundante 16 Olla
23 I3 3 Guatavita_Desgrasante_Tiesto NA Olla
23 I3 3 Funza_Cuarzo_Abundante 14 Olla
23 I3 3 Funza_Cuarzo_Abundante NA Olla
23 I3 3 Funza_Cuarzo_Abundante 14 Cuenco
23 G3 15 Desgrasante_Gris NA Olla
23 G3 3 Funza_Cuarzo_Abundante 12 Jarra
23 G3 3 Funza_Cuarzo_Abundante NA Jarra
23 G3 2 Funza_Cuarzo_Abundante 22 Cuenco
23 G3 2 Funza_Cuarzo_Abundante 8 Jarra
23 E7 9 Tunjuelo_Laminar 30 Cuenco
23 E7 5 Funza_Cuarzo_Abundante 22 Cuenco
23 E7 5 Funza_Cuarzo_Abundante 14 Olla
23 E3 7 Desgrasante_Gris 6 Jarra
23 G7 2 Funza_Cuarzo_Abundante 32 Cuenco
23 G7 3 Funza_Cuarzo_Abundante 16 Indeterminado
23 G7 3 Funza_Cuarzo_Abundante 12 Indeterminado
23 G7 3 Desgrasante_Gris 18 Cuenco
23 F9 3 Desgrasante_Gris 12 Olla
23 F5 7 Desgrasante_Gris NA Olla
23 F5 15 Desgrasante_Tiesto NA Olla
23 F5 15 Desgrasante_Tiesto NA Olla
23 F5 3 Funza_Cuarzo_Abundante 32 Cuenco
23 F5 3 Funza_Cuarzo_Abundante NA Cuenco
23 F5 3 Funza_Cuarzo_Abundante 18 Olla
23 F5 3 Funza_Cuarzo_Abundante 28 Cuenco
23 F5 3 Funza_Cuarzo_Abundante 38 Olla
23 F5 2 Desgrasante_Gris NA Olla
23 F1 2 Mosquera_Rojo_Inciso 18 Cuenco
23 F1 2 Desgrasante_Gris 10 Olla
23 E7 6 Funza_Cuarzo_Abundante 10 Olla
23 E7 2 Funza_Cuarzo_Abundante 8 Olla
23 E7 2 Funza_Cuarzo_Abundante 32 Cuenco
23 E3 15 Desgrasante_Gris 10 Jarra
23 H9 3 Funza_Cuarzo_Abundante 24 Cuenco
23 H9 3 Funza_Cuarzo_Abundante 26 Cuenco
23 H9 3 Funza_Cuarzo_Abundante NA Olla
23 H9 3 Desgrasante_Gris 10 Cuenco
23 H5 3 Funza_Cuarzo_Abundante 14 Olla
23 H5 2 Funza_Cuarzo_Abundante 26 Cuenco
23 H1 6 Funza_Cuarzo_Abundante 28 Olla
23 H1 6 Funza_Cuarzo_Abundante 26 Cuenco
23 H1 6 Funza_Cuarzo_Abundante NA Olla
23 H1 6 Desgrasante_Gris 19 Cuenco
23 H1 15 Desgrasante_Gris NA Olla
23 H1 15 Desgrasante_Gris 6 Jarra
23 H1 2 Desgrasante_Gris 22 Cuenco
23 D9 2 Desgrasante_Gris NA Olla
23 D9 2 Desgrasante_Gris NA Cuenco
23 D9 2 Funza_Cuarzo_Abundante 10 Olla
23 D9 2 Mosquera_Roca_Triturada 32 Cuenco
23 D5 7 Funza_Cuarzo_Abundante NA Olla
23 D5 7 Desgrasante_Gris 6 Olla
23 J9 2 Funza_Cuarzo_Abundante 16 Olla
23 J9 2 Funza_Cuarzo_Abundante 10 Olla
23 J9 2 Funza_Cuarzo_Abundante 8 Cuenco
23 J9 2 Desgrasante_Gris NA Olla
23 J9 2 Desgrasante_Gris NA Olla
23 J1 15 Funza_Cuarzo_Abundante NA Olla
23 J1 15 Funza_Cuarzo_Abundante NA Olla
23 J1 3 Funza_Cuarzo_Abundante 6 Olla
23 J1 3 Funza_Cuarzo_Abundante 14 Olla
23 G7 2 Desgrasante_Gris 30 Cuenco
23 G7 2 Mosquera_Roca_Triturada NA Cuenco
23 J9 3 Guatavita_Desgrasante_Tiesto NA Olla
23 J9 3 Desgrasante_Gris 8 Olla
23 J9 3 Desgrasante_Gris 8 Jarra
23 J9 3 Desgrasante_Gris NA Olla
23 J9 3 Funza_Cuarzo_Abundante NA Jarra
23 J9 3 Funza_Cuarzo_Abundante 12 Olla
23 J9 3 Funza_Cuarzo_Abundante NA Olla
23 J9 3 Funza_Cuarzo_Abundante 12 Olla
23 J5 5 Funza_Cuarzo_Abundante 14 Olla
23 I7 15 Desgrasante_Gris NA Olla
23 I7 15 Desgrasante_Gris 16 Olla
23 I7 15 Funza_Cuarzo_Abundante 18 Olla
23 I7 15 Funza_Cuarzo_Abundante NA Olla
23 I7 15 Funza_Cuarzo_Abundante 12 Jarra
23 G3 7 Desgrasante_Gris NA Olla
23 G3 7 Funza_Cuarzo_Abundante 24 Cuenco
23 G3 7 Funza_Cuarzo_Abundante 12 Olla
23 G3 7 Funza_Cuarzo_Abundante 16 Olla
23 F9 15 Desgrasante_Gris NA Olla
23 F9 15 Funza_Cuarzo_Abundante NA Olla
23 F9 2 Desgrasante_Gris NA Olla
23 D9 8 Funza_Cuarzo_Abundante 8 Jarra
23 D9 8 Funza_Cuarzo_Abundante 7 Jarra
23 D9 5 Desgrasante_Gris NA Olla
23 D9 5 Desgrasante_Gris 10 Olla
23 D5 15 Desgrasante_Gris 7 Jarra
23 D5 15 Desgrasante_Gris NA Olla
23 C7 6 Funza_Cuarzo_Abundante 8 Cuenco
23 C7 6 Funza_Cuarzo_Abundante NA Cuenco
23 C7 6 Funza_Cuarzo_Abundante 4 Jarra
23 C7 7 Funza_Cuarzo_Abundante NA Olla
23 C7 7 Mosquera_Roca_Triturada 20 Cuenco
23 C7 15 Desgrasante_Gris 12 Olla
23 C7 15 Desgrasante_Gris NA Olla
23 I7 15 Funza_Cuarzo_Abundante NA Cuenco
23 C7 2 Desgrasante_Gris 10 Jarra
23 B9 11 Desgrasante_Gris NA Olla
23 B9 11 Tunjuelo_Laminar 14 Olla
23 B9 11 Zipaquira_Desgrasante_Tiesto 12 Cuenco
23 B9 11 Funza_Cuarzo_Abundante NA Olla
23 B9 11 Funza_Cuarzo_Abundante 20 Cuenco
23 B9 11 Funza_Cuarzo_Abundante 21 Cuenco
23 B9 11 Funza_Cuarzo_Abundante 14 Jarra
23 A7 3 Funza_Cuarzo_Abundante 6 Jarra
23 D3 2 Desgrasante_Gris 22 Indeterminado
23 D3 2 Desgrasante_Gris 12 Cuenco
23 D3 2 Desgrasante_Gris 28 Cuenco
23 D3 2 Desgrasante_Gris 14 Cuenco
23 D3 2 Funza_Cuarzo_Abundante NA Cuenco
23 D3 2 Funza_Cuarzo_Abundante NA Olla
23 D3 2 Funza_Cuarzo_Abundante 16 Olla
23 D3 2 Funza_Cuarzo_Abundante NA Olla
23 D3 2 Funza_Cuarzo_Abundante NA Olla
23 D3 2 Funza_Cuarzo_Abundante NA Olla
23 D3 2 Funza_Cuarzo_Abundante 28 Cuenco
23 D3 2 Mosquera_Rojo_Inciso 34 Olla
23 D1 10 Desgrasante_Gris 8 Cuenco
23 D1 10 Mosquera_Roca_Triturada 12 Cuenco
23 D1 7 Desgrasante_Gris 26 Olla
23 D1 7 Desgrasante_Gris 16 Olla
23 D1 6 Funza_Cuarzo_Abundante NA Olla
23 D1 5 Funza_Cuarzo_Abundante 26 Cuenco
23 D1 5 Funza_Cuarzo_Abundante NA Cuenco
23 D1 5 Funza_Cuarzo_Abundante 12 Olla
23 D1 5 Funza_Cuarzo_Abundante 16 Cuenco
23 D1 5 Funza_Cuarzo_Abundante 32 Cuenco
23 D1 2 Funza_Cuarzo_Abundante NA Olla
23 D1 2 Funza_Cuarzo_Abundante NA Cuenco
23 D1 2 Mosquera_Rojo_Inciso 18 Cuenco
23 D1 2 Funza_Cuarzo_Abundante 14 Cuenco
23 D1 2 Funza_Cuarzo_Abundante 10 Olla
23 D1 2 Funza_Cuarzo_Abundante NA Cuenco
23 D1 2 Desgrasante_Gris NA Olla
23 B9 2 Zipaquira_Desgrasante_Tiesto 20 Olla
23 B9 8 Funza_Cuarzo_Abundante 14 Olla
23 B9 8 Funza_Cuarzo_Abundante 6 Olla
23 B9 8 Funza_Cuarzo_Abundante NA Olla
23 B9 8 Desgrasante_Gris NA Olla
23 B9 7 Funza_Cuarzo_Abundante NA Jarra
23 B9 7 Desgrasante_Gris 18 Cuenco
23 B9 5 Mosquera_Roca_Triturada 22 Cuenco
23 B9 5 Mosquera_Roca_Triturada 14 Olla
23 B9 5 Funza_Cuarzo_Abundante 10 Olla
23 B9 5 Desgrasante_Gris NA Olla
23 B9 5 Zipaquira_Desgrasante_Tiesto NA Olla
23 J1 15 Funza_Cuarzo_Abundante 12 Cuenco
23 J9 15 Funza_Cuarzo_Abundante 24 Cuenco
24 C5 2 Mosquera_Roca_Triturada 14 Olla
24 D7 2 Mosquera_Roca_Triturada 14 Cuenco
24 D7 2 Mosquera_Roca_Triturada 12 Olla
24 D7 2 Mosquera_Roca_Triturada 20 Cuenco
24 A5_ 2 Mosquera_Roca_Triturada 24 Olla
24 E8 15 Mosquera_Roca_Triturada 16 Olla
24 E7 2 Mosquera_Roca_Triturada 24 Cuenco
24 D9 2 Mosquera_Roca_Triturada 26 Olla
24 D9 2 Mosquera_Roca_Triturada 20 Cuenco
24 C6 3 Mosquera_Roca_Triturada 24 Olla
24 B7 2 Mosquera_Roca_Triturada 18 Olla
24 B7 2 Mosquera_Roca_Triturada 18 Cuenco
24 D7 2 Mosquera_Roca_Triturada 16 Olla
24 D9 2 Mosquera_Roca_Triturada 16 Cuenco
24 E10 2 Mosquera_Roca_Triturada 26 Olla
24 B10 2 Mosquera_Roca_Triturada 18 Olla
24 D9 2 Mosquera_Roca_Triturada 26 Olla
24 E9 2 Mosquera_Roca_Triturada 30 Olla
24 C3 2 Mosquera_Roca_Triturada 18 Olla
24 C6 2 Mosquera_Roca_Triturada 28 Olla
24 A10 15 Mosquera_Roca_Triturada 24 Olla
24 D6 2 Mosquera_Roca_Triturada 36 Olla
24 A4 NA Mosquera_Roca_Triturada 40 Cuenco
24 D6 2 Mosquera_Roca_Triturada 16 Olla
24 B7 2 Desgrasante_Gris 36 Cuenco
24 A7 2 Desgrasante_Gris 12 Olla
24 A4 3 Desgrasante_Gris 32 Olla
24 E8 2 Desgrasante_Gris 26 Olla
24 E5 2 Desgrasante_Gris 24 Cuenco
24 B10 2 Desgrasante_Gris 14 Olla
24 A5 2 Desgrasante_Gris 12 Cuenco
24 E10 2 Desgrasante_Gris 8 Cuenco
24 C5 2 Mosquera_Rojo_Inciso 36 Cuenco
24 C5 2 Mosquera_Rojo_Inciso 36 Cuenco
24 D3 2 Mosquera_Rojo_Inciso 38 Olla
24 B8 2 Mosquera_Rojo_Inciso 30 Olla
24 E9 2 Mosquera_Rojo_Inciso 21 Cuenco
24 E8 15 Mosquera_Rojo_Inciso 30 Olla
24 E8 3 Funza_Cuarzo_Abundante 16 Olla
24 B10 15 Funza_Cuarzo_Abundante 12 Olla
24 B7 3 Desgrasante_Gris 40 Olla
24 E4 2 Funza_Cuarzo_Abundante 30 Olla
24 D6 2 Funza_Cuarzo_Abundante 14 Cuenco
24 B10 2 Funza_Cuarzo_Abundante 16 Olla
24 D6 2 Funza_Cuarzo_Abundante 28 Olla
24 C7 3 Funza_Cuarzo_Abundante 24 Cuenco
24 C7 3 Funza_Cuarzo_Abundante 16 Olla
24 B10 2 Funza_Cuarzo_Abundante 12 Cuenco
24 B10 2 Funza_Cuarzo_Abundante 6 Olla
24 C7 3 Funza_Cuarzo_Abundante 16 Olla
24 B7 2 Funza_Cuarzo_Abundante 30 Olla
24 E3 2 Funza_Cuarzo_Abundante 22 Olla
24 D8 2 Mosquera_Roca_Triturada 10 Cuenco
24 C1 3 Funza_Cuarzo_Abundante 12 Olla
24 G3 3 Desgrasante_Gris 24 Cuenco
24 G7 2 Mosquera_Roca_Triturada 14 Indeterminado
24 F6 2 Mosquera_Rojo_Inciso 18 Olla
24 F7 3 Desgrasante_Gris 26 Cuenco
24 F4 2 Mosquera_Roca_Triturada 24 Indeterminado
24 F4 2 Mosquera_Roca_Triturada 28 Olla
24 F4 2 Mosquera_Roca_Triturada 16 Olla
24 F4 2 Mosquera_Roca_Triturada 22 Cuenco
24 J4 2 Mosquera_Rojo_Inciso 24 Olla
24 F5 2 Funza_Cuarzo_Abundante 10 Olla
24 F9 2 Mosquera_Rojo_Inciso 44 Olla
25 H8 2 Funza_Cuarzo_Abundante 14 Cuenco
25 H8 2 Funza_Cuarzo_Abundante NA Cuenco
25 E10 2 Funza_Cuarzo_Abundante 22 Cuenco
25 G1 2 Zipaquira_Desgrasante_Tiesto 20 Cuenco
25 C2 2 Mosquera_Roca_Triturada NA Cuenco
25 G6 2 Mosquera_Roca_Triturada 14 Cuenco
25 C7 2 Funza_Cuarzo_Abundante 24 Cuenco
25 C9 2 Funza_Cuarzo_Abundante 12 Cuenco
25 I9 2 Funza_Cuarzo_Abundante 19 Cuenco
25 C10 2 Mosquera_Rojo_Inciso 24 Olla
25 C7 2 Desgrasante_Gris 40 Cuenco
25 G1 2 Mosquera_Roca_Triturada 24 Olla
25 I4 2 Funza_Cuarzo_Abundante 16 Cuenco
25 C8 2 Desgrasante_Gris 10 Cuenco
25 C8 2 Funza_Cuarzo_Abundante 12 Cuenco
25 G1 2 Mosquera_Roca_Triturada 24 Cuenco
25 I6 2 Mosquera_Rojo_Inciso 16 Cuenco
25 I6 2 Mosquera_Rojo_Inciso 18 Cuenco
25 I6 2 Mosquera_Roca_Triturada 16 Cuenco
25 G5 2 Mosquera_Roca_Triturada 20 Cuenco
25 C6 2 Mosquera_Roca_Triturada 20 Cuenco
25 I5 2 Funza_Cuarzo_Abundante 16 Cuenco
25 B9 2 Mosquera_Roca_Triturada 14 Cuenco
25 B9 2 Mosquera_Rojo_Inciso 16 Cuenco
25 C8 2 Funza_Cuarzo_Abundante 10 Cuenco
25 C9 2 Mosquera_Rojo_Inciso 16 Cuenco
25 I7 2 Mosquera_Roca_Triturada 10 Cuenco
25 I7 2 Funza_Cuarzo_Abundante 16 Olla
25 G6 2 Funza_Cuarzo_Abundante 24 Olla
25 G6 2 Funza_Cuarzo_Fino 12 Cuenco
25 B2 2 Desgrasante_Gris 32 Cuenco
25 G2 2 Funza_Cuarzo_Abundante 8 Cuenco
25 G3 2 Mosquera_Roca_Triturada 26 Cuenco
25 G3 2 Mosquera_Roca_Triturada 6 Cuenco
25 I2 2 Funza_Cuarzo_Abundante 30 Cuenco
25 B4 2 Mosquera_Rojo_Inciso 16 Cuenco
25 C3 2 Mosquera_Roca_Triturada 16 Cuenco
25 I1 2 Funza_Cuarzo_Abundante 16 Cuenco
25 I1 2 Mosquera_Roca_Triturada 14 Cuenco
25 C1 2 Desgrasante_Gris 18 Cuenco
25 C7 2 Desgrasante_Gris NA Cuenco
25 C7 2 Mosquera_Roca_Triturada 12 Cuenco
25 I3 2 Mosquera_Roca_Triturada 20 Cuenco
25 I6 2 Funza_Cuarzo_Abundante 10 Olla
25 I6 2 Mosquera_Rojo_Inciso 20 Cuenco
25 I6 2 Mosquera_Roca_Triturada 16 Cuenco
25 G5 2 Funza_Cuarzo_Abundante 8 Cuenco
25 G5 2 Funza_Cuarzo_Abundante 24 Olla
25 B9 2 Mosquera_Roca_Triturada 18 Cuenco
25 B9 2 Mosquera_Roca_Triturada 14 Cuenco
25 C8 2 Funza_Cuarzo_Abundante 18 Cuenco
25 C8 2 Funza_Cuarzo_Abundante 20 Cuenco
25 C8 2 Mosquera_Rojo_Inciso 30 Olla
25 I5 2 Guatavita_Desgrasante_Tiesto 12 Olla
25 I4 3 Funza_Cuarzo_Abundante 18 Cuenco
25 I6 3 Mosquera_Roca_Triturada 8 Cuenco
25 I6 3 Mosquera_Roca_Triturada 22 Olla
25 I5 3 Funza_Cuarzo_Abundante 14 Cuenco
25 C1 3 Mosquera_Roca_Triturada 24 Cuenco
25 C7 3 Funza_Cuarzo_Abundante 24 Cuenco
25 C7 3 Funza_Cuarzo_Abundante 24 Cuenco
25 I6 3 Mosquera_Roca_Triturada 24 Cuenco
25 I8 3 Funza_Cuarzo_Abundante 8 Olla
25 B9 3 Mosquera_Rojo_Inciso 24 Cuenco
25 B2 3 Mosquera_Roca_Triturada 22 Cuenco
25 I6 3 Mosquera_Roca_Triturada 24 Olla
25 C7 3 Funza_Cuarzo_Abundante 18 Olla
25 C7 3 Funza_Cuarzo_Abundante 16 Cuenco
25 C7 3 Mosquera_Roca_Triturada 20 Cuenco
25 C8 3 Desgrasante_Gris NA Olla
25 C8 3 Mosquera_Roca_Triturada 30 Olla
25 I6 15 Zipaquira_Desgrasante_Tiesto 16 Olla
25 I6 15 Mosquera_Roca_Triturada 16 Olla
25 C7 15 Mosquera_Roca_Triturada 12 Indeterminado
25 C7 15 Mosquera_Rojo_Inciso 20 Olla
25 I6 15 Mosquera_Roca_Triturada 28 Olla
25 G3 3 Mosquera_Rojo_Inciso 24 Indeterminado
25 J7 3 Funza_Cuarzo_Abundante 24 Olla
25 J7 3 Funza_Cuarzo_Abundante 24 Cuenco
25 H8 2 Funza_Cuarzo_Abundante 14 Olla
25 H8 2 Funza_Cuarzo_Abundante NA Olla
25 E10 2 Funza_Cuarzo_Abundante 22 Cuenco
25 I1 15 Funza_Cuarzo_Abundante 10 Cuenco
25 C4 2 Mosquera_Rojo_Inciso 24 Cuenco
25 C4 2 Zipaquira_Rojo_Sobre_Crema 22 Cuenco
26 E5 2 Desgrasante_Gris 18 Olla
26 E5 2 Desgrasante_Gris 22 Cuenco
26 E5 2 Funza_Cuarzo_Abundante 28 Cuenco
26 E5 2 Funza_Cuarzo_Abundante 18 Cuenco
26 C5 2 Funza_Cuarzo_Abundante 14 Olla
26 J5 3 Desgrasante_Gris 18 Cuenco
26 H5 3 Desgrasante_Gris 20 Cuenco
26 G3 3 Zipaquira_Rojo_Sobre_Crema 18 Cuenco
26 G3 3 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
26 G3 3 Zipaquira_Rojo_Sobre_Crema 26 Cuenco
26 G3 3 Zipaquira_Rojo_Sobre_Crema 24 Cuenco
26 G3 3 Funza_Cuarzo_Abundante 18 Olla
26 G3 3 Funza_Cuarzo_Abundante 24 Olla
26 G3 3 Mosquera_Roca_Triturada 20 Cuenco
26 G3 3 Mosquera_Roca_Triturada 20 Cuenco
26 G3 3 Mosquera_Roca_Triturada 22 Cuenco
26 G3 3 Mosquera_Roca_Triturada 16 Cuenco
26 G3 2 Zipaquira_Rojo_Sobre_Crema 20 Cuenco
26 G3 2 Zipaquira_Rojo_Sobre_Crema 16 Cuenco
26 G3 2 Funza_Cuarzo_Abundante 16 Cuenco
26 G3 2 Funza_Cuarzo_Abundante 14 Olla
26 G3 2 Funza_Cuarzo_Abundante 22 Cuenco
